Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	KRAS interactome	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36
	0.391338480691506	0.303868611653645	Q8IX90;Q8IX90-3;F5GWG1;F5H8H7;Q8IX90-2	Q8IX90	Spindle and kinetochore-associated protein 3	SKA3	3306	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	47.3	47.3	47.3	46.359	0	109.09	3311800000	156	22.8432788848877	23.5240859985352	23.8893909454346	23.817045211792	23.4928951263428	23.8584213256836
	0.441550709218757	-0.704808553059895	Q8IXI1;H3BST5;Q8IXI1-2;H3BU27;I3L2C6;Q8IXI2-6	Q8IXI1	Mitochondrial Rho GTPase 2	RHOT2	3308	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	6	21.7	21.7	19.9	68.117	0	142.86	1293500000	74	22.3226490020752	22.1412086486816	22.4345092773438	20.2464981079102	22.4217529296875	22.1156902313232
	1.24256665709649	-0.605541229248047	Q8IY17-5;Q8IY17-2;Q8IY17-3;Q8IY17;Q8IY17-4	Q8IY17-5	Neuropathy target esterase	PNPLA6	3312	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	3.8	3.8	3.8	143.35	0	20.023	136160000	22	20.4313259124756	19.8506298065186	20.2145328521729	19.8129978179932	19.5849590301514	19.2819080352783
	0.737173711068967	-1.44050025939941	Q8IY81;J3QSE2;J3KS36	Q8IY81	pre-rRNA processing protein FTSJ3	FTSJ3	3316	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	18.8	18.8	18.8	96.557	0	25.645	3486500000	56	23.8552875518799	23.9689502716064	23.7446823120117	20.6304683685303	23.2378025054932	23.3791484832764
	0.615957358317224	-0.382460276285805	Q8IYS1	Q8IYS1	Peptidase M20 domain-containing protein 2	PM20D2	3318	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	32.3	32.3	32.3	47.776	0	25.785	2208800000	64	23.4097633361816	23.6965732574463	23.8057746887207	22.9490985870361	23.0594997406006	23.7561321258545
	0.972942567826852	-0.257078170776367	Q8IZ21-3;Q8IZ21;Q8IZ21-2;A0A0J9YWV8;A0A0J9YVR0;J3KP75;O75167-5;O75167-2;O75167;O75167-4	Q8IZ21-3	Phosphatase and actin regulator 4	PHACTR4	3320	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	16	16	16	25.8	25.8	25.8	76.435	0	50.549	8117200000	179	25.3873558044434	25.2674236297607	25.3057041168213	25.1997413635254	24.826774597168	25.1627330780029
+	1.6047463377208	-1.40909894307454	Q8IZJ1-2;Q8IZJ1	Q8IZJ1-2	Netrin receptor UNC5B	UNC5B	3323	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	5	5	3	6.6	6.6	4.5	102.43	0	11.36	1392900000	19	22.0317726135254	22.0705795288086	22.0453033447266	20.4933071136475	21.3984241485596	20.0286273956299
+	2.43012602178126	-1.33387120564779	Q8IZT6-2;Q8IZT6;Q5VYL4;A0A087WV76	Q8IZT6-2	Abnormal spindle-like microcephaly-associated protein	ASPM	3324	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	2	2	2	1.4	1.4	1.4	217.79	0	5.2814	76014000	24	20.5981349945068	20.895975112915	20.3502349853516	19.283784866333	19.5441570281982	19.0147895812988
	0.267651031393748	-0.165853500366211	Q8N0X7	Q8N0X7	Spartin	SPG20	3329	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	17	17	32.4	32.4	32.4	72.832	0	306.8	14729000000	225	25.8418941497803	25.7143707275391	26.1943206787109	25.6049556732178	25.4978351593018	26.1502342224121
	0.350628880026557	-0.828667958577473	Q8N122;Q8N122-3;Q8N122-2;I3L436	Q8N122	Regulatory-associated protein of mTOR	RPTOR	3330	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	11	11	12	12	12	149.04	0	17.578	1628800000	23	22.6996688842773	22.6065483093262	23.1586322784424	20.0710391998291	22.7743053436279	23.1335010528564
	0.110336768248528	0.0742282867431641	Q8N163-2;Q8N163;G3V119;H0YB24;E5RHJ4;E5RGU7;E5RFJ3;A0A087X2B6;H0YC69;H0YC58;E5RHH8	Q8N163-2	Cell cycle and apoptosis regulator protein 2	CCAR2	3331	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	17	17	28.2	28.2	28.2	103.14	0	73.725	4553700000	166	23.9858093261719	24.0395908355713	24.1415672302246	23.6526126861572	24.3420448303223	24.3949947357178
	1.6948642106281	-0.442775090535481	Q8N1F7;H3BVG0;Q8N1F7-2;H3BM93;H3BV11;H3BRI8;H3BNN5;H3BPA9;H3BV15;H3BVE2;H3BMX0;H3BRD9;H3BP95	Q8N1F7	Nuclear pore complex protein Nup93	NUP93	3334	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	19	19	19	28.7	28.7	28.7	93.487	0	176.35	10918000000	238	25.6350021362305	25.7347965240479	25.5186634063721	25.3401794433594	24.9969692230225	25.2229881286621
	1.11749224064429	-1.04864883422852	Q8N1G4	Q8N1G4	Leucine-rich repeat-containing protein 47	LRRC47	3335	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	21	21	21	47.2	47.2	47.2	63.472	0	180.71	6047200000	148	25.535135269165	24.2847499847412	24.3657302856445	23.8937473297119	23.3273162841797	23.8186054229736
	0.401762773597183	0.14263916015625	Q8N3C0;Q8N3C0-4;J3KNJ4;E5RFZ0;Q8N3C0-3	Q8N3C0	Activating signal cointegrator 1 complex subunit 3	ASCC3	3339	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	24	24	24	12.5	12.5	12.5	251.46	0	59.177	7374700000	140	24.434663772583	24.3061218261719	24.801736831665	24.63649559021	24.6301212310791	24.7038230895996
	0.854885146516697	-0.167317708333336	Q8N3F8;H0Y6J8;B0QY91;B0QY86	Q8N3F8	MICAL-like protein 1	MICALL1	3341	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	12	12	12	24.9	24.9	24.9	93.44	0	125.98	3495100000	59	23.5885219573975	23.5507469177246	23.6735744476318	23.6003684997559	23.3263568878174	23.3841648101807
	0.175417718612197	0.124008814493816	Q8N3R9;Q8N3R9-2;G3V2H1	Q8N3R9	MAGUK p55 subfamily member 5	MPP5	3342	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	14	14	14	33.9	33.9	33.9	77.293	0	33.768	3707400000	115	23.7303447723389	23.9062805175781	24.1903896331787	24.243724822998	23.606029510498	24.3492870330811
+	3.04996646726651	-1.44672075907389	Q8N4C8-2;Q8N4C8;Q8N4C8-3;Q8N4C8-5;Q8N4C8-4;I3L2I2	Q8N4C8-2	Misshapen-like kinase 1	MINK1	3347	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	25	25	12	21.7	21.7	13.5	145.8	0	239.59	18814000000	385	27.2642765045166	27.1047954559326	26.7504711151123	25.6015014648438	25.4862499237061	25.69162940979
	0.53555246071119	-0.630964279174805	Q8N4V1;Q8N4V1-2	Q8N4V1	Membrane magnesium transporter 1	MMGT1	3349	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	3	3	3	42.7	42.7	42.7	14.686	0	45.673	693350000	29	21.842493057251	21.6499633789063	21.333963394165	21.3120765686035	19.9982585906982	21.6231918334961
	0.294807852539985	-0.179739634195965	Q8N573-2;Q8N573-5;Q8N573-8;Q8N573;Q8N573-3;E5RII8;H0YC07;E5RFD1;C9JY63;Q8N573-7;Q8N573-4;Q8N573-6	Q8N573-2	Oxidation resistance protein 1	OXR1	3350	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	13.5	13.5	13.5	93.733	0	8.1583	1311000000	37	22.4062385559082	22.113561630249	22.8984603881836	22.2688522338867	22.1458797454834	22.4643096923828
+	1.78305506247348	-0.912787755330402	Q8N5F7;Q5M9Q1	Q8N5F7	NF-kappa-B-activating protein;NKAP-like protein	NKAP	3352	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	15.9	15.9	15.9	47.138	0	49.776	1487100000	68	23.1560878753662	22.9062633514404	23.2382678985596	21.998966217041	21.9627170562744	22.6005725860596
	0.890757145746005	0.555679321289063	Q8N5G2;Q8N5G2-2;Q8N5G2-3	Q8N5G2	Macoilin	TMEM57	3353	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	11.9	11.9	11.9	76.177	0	8.2367	2268800000	49	22.4270839691162	22.9156284332275	23.2118873596191	23.1207599639893	23.3631916046143	23.7376861572266
	0.146447011638769	0.150267918904621	Q8N5K1;D6RCF4;I3L1N9	Q8N5K1	CDGSH iron-sulfur domain-containing protein 2	CISD2	3354	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	5	5	5	34.1	34.1	34.1	15.278	0	12.797	1669500000	40	21.6560878753662	22.5123176574707	22.8413410186768	22.7744064331055	22.32737159729	22.358772277832
	1.27130967551059	-0.313910166422527	Q8N5L8	Q8N5L8	Ribonuclease P protein subunit p25-like protein	RPP25L	3355	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	26.4	26.4	26.4	17.631	0	16.167	1115700000	52	21.9314250946045	22.1108245849609	22.2248210906982	21.9248447418213	21.6607074737549	21.7397880554199
	0.382883836062089	0.223133722941082	Q8N5W9	Q8N5W9	Filamin-interacting protein FAM101B	FAM101B	3359	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	2	2	2	10.7	10.7	10.7	22.882	0	3.1347	493250000	33	20.8109607696533	20.7692699432373	21.3758106231689	21.1883983612061	20.9633159637451	21.4737281799316
+	3.78573168016931	-1.69500668843587	Q8N653;F8WB67;F8WCB6;H7BZQ9;H7C305;H7C0X1	Q8N653	Leucine-zipper-like transcriptional regulator 1	LZTR1	3360	Color2 [A=255, R=169, G=169, B=169]	1	4					repressors	21	21	21	32.1	32.1	32.1	94.718	0	95.17	5626900000	166	25.5689468383789	25.6980304718018	25.2892971038818	23.7699146270752	23.8513851165771	23.8499546051025
	0.431535128080818	-0.177961349487305	Q8N6R0-3;Q8N6R0;Q8N6R0-4;Q8N6R0-2;Q8N6R0-1	Q8N6R0-3	Methyltransferase-like protein 13	METTL13	3362	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	31.5	31.5	31.5	68.689	0	34.414	2461900000	131	23.7112483978271	23.1459426879883	23.4653816223145	23.370792388916	23.1432037353516	23.2746925354004
	0.542688437940877	-0.288764953613281	Q8N6T3;F8W1U7;Q8N6T3-3;Q8N6T3-2;E5RHT6;E5RHC5;F8VWH9;Q8N6T3-5;Q8N6T3-4;F8VWB3;E5RGL6;E5RHH7;E5RIU2	Q8N6T3	ADP-ribosylation factor GTPase-activating protein 1	ARFGAP1	3363	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	11	11	37.2	37.2	37.2	44.667	0	97.539	3594200000	82	23.9337310791016	24.2225093841553	23.771125793457	23.5008163452148	23.4843139648438	24.0759410858154
	0.936390572542965	-0.921489715576172	Q8N766-3;Q8N766-2;Q8N766;Q8N766-4;Q5TG59;H7C4E3	Q8N766-3	ER membrane protein complex subunit 1	EMC1	3365	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	15	15	15	21.8	21.8	21.8	111.69	0	78.333	2483900000	71	23.4485931396484	23.8668403625488	22.4391345977783	22.3151760101318	22.0270881652832	22.647834777832
	0.0694965534972982	0.0435943603515625	Q8N7R7-3;Q8N7R7;Q8N7R7-2;H7C0P7	Q8N7R7-3	Cyclin-Y-like protein 1	CCNYL1	3367	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	4	4	4	14.9	14.9	14.9	33.452	0	56.1	1238000000	81	22.0053195953369	21.8617763519287	22.5750789642334	22.2291412353516	22.2010803222656	22.1427364349365
	1.07286999385361	-0.265597661336262	Q8N8Z6;Q8N8Z6-2;H0Y4G4	Q8N8Z6	Discoidin, CUB and LCCL domain-containing protein 1	DCBLD1	3369	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	11	11	11	29.1	29.1	29.1	77.92	0	162.68	3039200000	112	23.7593879699707	24.0253829956055	23.826192855835	23.5576572418213	23.769006729126	23.4875068664551
	0.159489827036927	-0.217634201049805	Q8N961;Q8N961-2	Q8N961	Ankyrin repeat and BTB/POZ domain-containing protein 2	ABTB2	3370	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	4.3	4.3	4.3	113.65	0	6.2654	210460000	20	20.2198677062988	20.768138885498	20.9002857208252	19.4768886566162	20.8537979125977	20.9047031402588
	0.961682022612946	-2.08239682515462	Q8NAX2	Q8NAX2	Keratinocyte differentiation factor 1	KDF1	3375	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	7	7	7	16.3	16.3	16.3	43.641	0	40.701	1679300000	59	23.6688232421875	23.2853145599365	23.6333389282227	22.6191673278809	19.443359375	22.277759552002
	1.2415730793391	0.921998341878254	Q8NB46	Q8NB46	Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C	ANKRD52	3377	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	9.9	9.9	9.9	115.08	0	30.559	654510000	25	20.8851451873779	21.3645820617676	21.3000011444092	21.7701168060303	22.7341747283936	21.8114318847656
+	1.36153471492873	1.17279815673828	Q8NB90;Q8NB90-2;Q8NB90-3	Q8NB90	Spermatogenesis-associated protein 5	SPATA5	3378	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	4	4	6.8	5.5	5.5	97.903	0	37.64	1010500000	35	21.2793483734131	21.5032939910889	21.3723087310791	23.1995086669922	22.6423587799072	21.8314781188965
	0.453637799195471	-0.464681625366211	Q8NBF2;Q8NBF2-2	Q8NBF2	NHL repeat-containing protein 2	NHLRC2	3379	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	18.2	18.2	18.2	79.443	0	105.03	1956600000	77	22.5571899414063	23.0386695861816	23.203800201416	22.5081157684326	21.7628383636475	23.1346607208252
	0.818649034611947	-0.790316899617512	Q8NBS9-2;Q8NBS9	Q8NBS9-2	Thioredoxin domain-containing protein 5	TXNDC5	3382	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	27.2	27.2	27.2	36.177	0	40.383	710520000	42	21.0436687469482	22.1787357330322	21.928825378418	21.4286594390869	20.9102039337158	20.4414157867432
	0.678509134767584	-0.311602910359699	Q8NBU5;Q8NBU5-2	Q8NBU5	ATPase family AAA domain-containing protein 1	ATAD1	3384	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	20.8	20.8	20.8	40.744	0	32.832	1408200000	53	22.9864864349365	22.4205455780029	22.3653831481934	22.1556701660156	22.3094425201416	22.3724937438965
+	1.55960921521935	-1.68744786580404	Q8NC56;H7C2Z0;H0Y9B7;D6RBV0;Q8NC56-2	Q8NC56	LEM domain-containing protein 2	LEMD2	3387	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	12.7	12.7	12.7	56.974	0	11.647	1116700000	23	21.6521530151367	22.4173049926758	22.3775062561035	20.8373832702637	20.9462985992432	19.6009387969971
	0.265600442168055	-0.216805140177406	Q8NCE2-3;Q8NCE2-2;Q8NCE2;C9JSR1;B4DJ23;F8WCC0;B4DQK9	Q8NCE2-3	Myotubularin-related protein 14	MTMR14	3389	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	12.8	12.8	12.8	60.034	0	13.458	331240000	50	20.7558059692383	21.021879196167	20.3098583221436	20.7655506134033	19.9780426025391	20.6935348510742
	0.632979278457856	-0.218380610148113	Q8ND56-3;Q8ND56-2;Q8ND56;A0A140TA76;K7EMZ9;A0A0G2JQ95;A0A096LP11;I3L4Q1;A0A140TA66	Q8ND56-3	Protein LSM14 homolog A	LSM14A	3391	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	20.4	20.4	20.4	46.411	0	86.265	5596100000	108	24.2307395935059	23.9280471801758	24.4409484863281	24.0351505279541	23.8924503326416	24.0169925689697
	0.6832312604327	-0.47392972310384	Q8ND76-3;Q8ND76-2;Q8ND76;R4GN48;R4GNF3	Q8ND76-3	Cyclin-Y	CCNY	3392	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	2	2	2	10.8	10.8	10.8	33.245	0	51.399	967340000	43	21.8628349304199	21.4328804016113	22.3632717132568	21.0975131988525	21.4844703674316	21.6552143096924
+	1.22209525286269	-1.45282046000163	Q8NDI1-3;Q8NDI1-2;Q8NDI1;H7C1E6;H7BZ98	Q8NDI1-3	EH domain-binding protein 1	EHBP1	3394	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	10	10	10	12.2	12.2	12.2	132.32	0	90.541	1716700000	58	23.0111522674561	23.0348644256592	23.1016864776611	22.7030944824219	21.1655406951904	20.9206066131592
	0.678077303190459	0.375796000162758	Q8NE01;Q8NE01-2;Q8NE01-3	Q8NE01	Metal transporter CNNM3	CNNM3	3399	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	14	14	13	30.3	30.3	29.1	76.118	0	159.64	2405100000	135	22.853385925293	23.0348987579346	23.6543617248535	23.6907253265381	23.4709758758545	23.5083332061768
	1.06094648121836	-0.909129460652672	Q8NE71-2;Q8NE71;H0YGW7;A0A0G2JIC2;Q5STZ8;F5GYK6	Q8NE71-2	ATP-binding cassette sub-family F member 1	ABCF1	3400	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	17	17	17	31.4	31.4	31.4	91.679	0	323.31	5702600000	110	25.3988475799561	24.6047859191895	24.2281723022461	24.1251029968262	23.4324989318848	23.9468154907227
	0.338178681068037	-0.455385208129883	Q8NEW0;H0Y362	Q8NEW0	Zinc transporter 7	SLC30A7	3404	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	3	3	3	10.9	10.9	10.9	41.625	0	122.87	1299600000	49	21.9892272949219	22.3418006896973	22.2348232269287	20.6519088745117	22.1363658905029	22.4114208221436
	1.05333570113714	0.520880381266277	Q8NF37;A0A0G2JRI7;A0A0G2JQ62	Q8NF37	Lysophosphatidylcholine acyltransferase 1	LPCAT1	3407	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	8	8	8	19.9	19.9	19.9	59.151	0	25.298	1987300000	88	22.9283542633057	22.5083084106445	22.756254196167	23.4117050170898	23.4852981567383	22.8585548400879
	0.587376282447496	-0.691405614217125	Q8NI27;A0A0C4DG98;F2Z2V2;H0Y815	Q8NI27	THO complex subunit 2	THOC2	3416	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	15	15	15	12.2	12.2	12.2	182.77	0	47.644	1644700000	48	23.157506942749	22.0873184204102	21.9162311553955	21.5179252624512	21.1910362243652	22.3778781890869
	1.8746717237604	-0.378315607706703	Q8NI60-3;Q8NI60;Q8NI60-4;Q8NI60-2	Q8NI60-3	Atypical kinase ADCK3, mitochondrial	ADCK3	3418	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	11	11	23.2	23.2	23.2	66.626	0	52.613	3851100000	94	24.1362571716309	23.9194355010986	24.1126708984375	23.6100921630859	23.7915382385254	23.6317863464355
+	2.16175032025881	-0.715193430582683	Q8TAA9-2;Q8TAA9	Q8TAA9-2	Vang-like protein 1	VANGL1	3421	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	16	16	16	33.9	33.9	33.9	59.747	0	132.83	9097200000	271	25.8486423492432	25.6474628448486	25.3981628417969	24.81982421875	24.9901447296143	24.9387187957764
	1.0020263043537	-1.92785835266113	Q8TAB3-3;Q8TAB3-2;Q8TAB3	Q8TAB3-3	Protocadherin-19	PCDH19	3422	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	11	11	12.1	12.1	12.1	121.01	0	16.143	1958300000	31	23.7953090667725	24.4137077331543	24.8463249206543	23.4166088104248	23.1216144561768	20.7335433959961
	1.9985384352126	0.371905008951824	Q8TAG9;E7EW84;Q8TAG9-2;B1AP46;F2Z3K0	Q8TAG9	Exocyst complex component 6	EXOC6	3423	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	10.6	10.6	10.6	93.721	0	72.945	1656000000	62	22.6638374328613	22.6089191436768	22.6230812072754	23.0978183746338	22.8465156555176	23.0672187805176
	1.11673333899392	-1.2853832244873	Q8TAT6;Q8TAT6-2;A0A0D9SFI9;I3L4U9;I3L4S2	Q8TAT6	Nuclear protein localization protein 4 homolog	NPLOC4	3425	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	18.1	18.1	18.1	68.119	0	16.42	1367700000	36	22.4728851318359	22.5056934356689	21.9788627624512	21.0969123840332	20.1140060424805	21.8903732299805
	0.439119330139394	-0.143054326375328	Q8TBX8;Q8TBX8-3;Q8TBX8-2;F8VNT5;F8VU68;H0YIJ6	Q8TBX8	Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma	PIP4K2C	3430	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	25.9	25.9	25.9	47.299	0	58.874	2561200000	92	23.6326732635498	23.5515689849854	23.5055484771729	23.6215381622314	23.1645202636719	23.4745693206787
	0.0385466244015856	-0.0225785573323556	Q8TC07-2;Q8TC07;Q8TC07-3;C9JA93;F8WCB5;F8WDJ1;F8WF35;F8VV61;F8WAX5	Q8TC07-2	TBC1 domain family member 15	TBC1D15	3431	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	23	23	23	39.8	39.8	39.8	77.394	0	187.73	12625000000	275	25.3340511322021	25.3847560882568	25.8786506652832	25.5204029083252	25.3372554779053	25.6720638275146
	0.136555970845314	-0.0979607899983712	Q8TCJ2	Q8TCJ2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	STT3B	3434	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	11	11	11	15	15	15	93.673	0	31.043	2908300000	76	23.543212890625	23.2212409973145	23.3512420654297	22.9221248626709	23.1476345062256	23.7520542144775
	0.835294039013236	0.562472661336262	Q8TD19;G3V459;G3V2Z5;G3V5V0;REV__Q5SQT3;REV__Q9P0M6	Q8TD19	Serine/threonine-protein kinase Nek9	NEK9	3436	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	33	33	33	38.1	38.1	38.1	107.17	0	323.31	20304000000	452	25.686616897583	25.6602230072021	26.5933475494385	26.510627746582	26.4600772857666	26.6569004058838
	0.224232537025744	-0.232561111450195	Q8TDX7;F8WAG2;Q5TBH0;Q5TBG1;Q5TBG7;Q5TBH2;Q5TBH1;Q9HC98;Q9HC98-3;Q9HC98-4;Q9HC98-2;Q8TDX7-2	Q8TDX7	Serine/threonine-protein kinase Nek7;Serine/threonine-protein kinase Nek6	NEK7	3441	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	15.6	15.6	15.6	34.551	0	3.2799	700480000	45	21.2024555206299	21.4132804870605	21.5442504882813	21.5581474304199	21.5354499816895	20.3687057495117
	0.414415827220364	0.286517461140953	Q8TEQ6	Q8TEQ6	Gem-associated protein 5	GEMIN5	3448	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	40	40	40	36.1	36.1	36.1	168.59	0	323.31	22504000000	559	26.5438327789307	25.9409828186035	26.7749252319336	26.5978984832764	26.5052299499512	27.0161647796631
+	2.13058913090395	-0.956183115641277	Q8TEW0-11;Q8TEW0-2;Q8TEW0;Q5VWV2;Q8TEW0-6;Q8TEW0-4;Q8TEW0-5;Q8TEW0-3;Q8TEW0-7;Q8TEW0-8;Q5VWU8;Q8TEW0-9;Q8TEW0-10;F5GZI3;B1AP52	Q8TEW0-11	Partitioning defective 3 homolog	PARD3	3451	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	37	37	36	32.5	32.5	31.9	149.69	0	323.31	23675000000	568	27.1208000183105	27.561653137207	27.0176525115967	26.1860675811768	26.1839122772217	26.461576461792
	0.595074331184689	-0.396006902058918	Q8TEW8-2;Q8TEW8;R4GN62;A0A087X1S9;Q8TEW8-5;Q8TEW8-6;Q8TEW8-3;A0A087WZG6;A0A087WYL6;Q8TEW8-4	Q8TEW8-2	Partitioning defective 3 homolog B	PARD3B	3452	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	5	5	7.3	6.5	6.5	126.1	0	13.896	386550000	25	21.8001766204834	20.917797088623	21.5221939086914	21.3048477172852	20.8614349365234	20.8858642578125
	0.866171411932627	0.217949549357094	Q8TEX9;Q8TEX9-2;H0YN14;H0YMR4;H0YN07;H0YLV0;H0YL92;H0YK93;H0YKG5	Q8TEX9	Importin-4	IPO4	3453	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	15	15	15	21.7	21.7	21.7	118.71	0	124.41	3234800000	190	23.6867771148682	23.7035598754883	23.8991985321045	23.8439311981201	24.1639232635498	23.9355297088623
	0.342628866110055	-0.189215977986656	Q8TF05-2;Q8TF05;J3KRU1;J3QL26;J3KSB0;J3QLA6;J3QQV0	Q8TF05-2	Serine/threonine-protein phosphatase 4 regulatory subunit 1	PPP4R1	3455	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	5.1	5.1	5.1	105.19	0	4.2772	1088000000	47	21.8008079528809	22.3542060852051	22.5191020965576	21.9241199493408	22.014440536499	22.1679077148438
	1.07389392469792	-1.25078392028809	Q8TF72	Q8TF72	Protein Shroom3	SHROOM3	3457	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	7.7	7.7	7.7	216.85	0	22.653	1001700000	28	22.4367485046387	22.4165325164795	22.4518394470215	22.248929977417	20.8726634979248	20.4311752319336
+	1.60298315178053	-0.865655899047852	Q8TF74;Q8TF74-2;J3KSA3;J3QKM5;A8MWR2	Q8TF74	WAS/WASL-interacting protein family member 2	WIPF2	3458	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	4	4	4	12.7	12.7	12.7	46.288	0	7.2918	1414100000	46	23.3471927642822	23.319206237793	22.7554817199707	22.018726348877	22.2512435913086	22.5549430847168
+	2.01013224517531	-0.473501841227211	Q8WU20;F8VX65;F8VS98;A0A0A0MSM8;O43559	Q8WU20	Fibroblast growth factor receptor substrate 2	FRS2	3460	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	6	6	6	15	15	15	57.028	0	12.568	596340000	12	22.1335792541504	21.8617000579834	21.8145236968994	21.417407989502	21.4767723083496	21.4951171875
	0.415381049952832	-0.376937866210938	Q8WU90;F8WB26;F8WF67;Q8WU90-2;H7C466	Q8WU90	Zinc finger CCCH domain-containing protein 15	ZC3H15	3461	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	26.5	26.5	26.5	48.602	0	53.615	3217700000	85	23.7902450561523	22.7659759521484	22.7130756378174	22.9466552734375	22.4020004272461	22.7898273468018
	0.848029164512302	0.688174565633137	Q8WUH6	Q8WUH6	Transmembrane protein 263	TMEM263	3465	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	6	6	6	68.1	68.1	68.1	11.748	0	103.1	5605500000	133	24.494909286499	24.0707111358643	23.8005523681641	25.2299327850342	25.0145263671875	24.1862373352051
